customer_id,gender,age_years,children_count,family_size,family_status,education_level,housing_type,owns_car,owns_property,monthly_income,income_type,employment_years,occupation,organization_type,contract_type,current_credit_amount,current_loan_annuity,goods_price,bureau_account_count,active_credit_count,closed_credit_count,bureau_credit_amount,bureau_debt_amount,bureau_credit_limit,bureau_overdue_amount,bureau_overdue_days,bureau_overdue_account_count,credit_prolongation_count,total_installments,total_amount_due,total_amount_paid,total_late_payments,total_on_time_payments,average_payment_delay,total_payment_delay_days,payment_difference,on_time_payment_ratio,payment_coverage_ratio,previous_application_count,previous_approved_count,previous_refused_count,previous_credit_amount,previous_avg_credit,previous_avg_annuity,previous_avg_down_payment,avg_credit_card_balance,max_credit_card_balance,avg_credit_limit,total_card_drawings,total_card_payments,avg_minimum_payment,avg_credit_utilisation,max_card_dpd,max_card_dpd_default,pos_account_records,avg_pos_installments,avg_future_installments,pos_dpd_count,max_pos_dpd,max_pos_dpd_default,current_dti,bureau_dti,previous_approval_ratio,bureau_overdue_ratio,city_tier,occupation_band,indian_household_size,synthetic_spending_ratio,food_expense,rent_expense,education_expense,healthcare_expense,transport_expense,utility_expense,discretionary_expense,synthetic_total_expense,synthetic_total_emi,available_surplus,monthly_savings,savings_rate,savings_balance,fd_amount,rd_contribution,upi_spending,upi_transaction_count,digital_payment_ratio,sip_contribution,mutual_fund_balance,ppf_contribution,nps_contribution,health_insurance,life_insurance,insurance_premium,insurance_payment_consistency,cash_flow_mean,cash_flow_std,cash_flow_min,cash_flow_negative_months
324169,F,31.017111567419576,0,2.0,Married,Higher education,House / apartment,N,Y,135000.0,State servant,6.789869952087611,Accountants,Telecom,Cash loans,505066.5,51750.0,468000.0,11.0,4.0,7.0,4187529.99,1292080.5,0.0,0.0,0.0,0.0,0.0,11.0,465215.13,663215.13,0.0,11.0,0.0,0.0,198000.0,1.0,1.4256095454161175,6.0,2.0,4.0,1195708.5,1116958.5,105244.8075,22500.0,,,,,,,,,,12.0,87.0,54.0,0.0,0.0,0.0,0.3833333333333333,9.570966666666669,0.3333333333333333,0.0,Tier_1,Salaried,2,0.6931708869814706,43562.2,3802.11,0.0,10533.85,16844.44,10092.23,8219.67,93054.5,51750.0,0.0,0.0,0.0,0.0,0.0,0.0,48188.96,104,0.5179,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-12879.73,9426.88,-32346.6,11
195036,M,34.47227926078029,2,4.0,Married,Incomplete higher,House / apartment,N,Y,315000.0,Working,3.6386036960985626,Drivers,Self-employed,Cash loans,728460.0,74772.0,675000.0,15.0,5.0,10.0,4290959.5200000005,377726.67,0.0,0.0,0.0,0.0,0.0,86.0,925599.42,917148.06,2.0,84.0,3.0,3.0,-8451.36,0.9767441860465116,0.990869311478177,13.0,10.0,3.0,2082825.0,1440348.75,99286.7175,26010.0,,,,,,,,,,94.0,951.4166666666666,583.6666666666666,0.0,0.0,0.0,0.2373714285714285,1.199132285714286,0.7692307692307693,0.0,Tier_3,Salaried,4,0.6274847157930658,142905.27,1718.46,9268.02,15997.72,14343.92,13424.3,39850.61,237508.3,74772.0,2719.7,2124.04,0.0067,87930.5,25884.33,0.0,48522.12,115,0.2043,198.37,660.18,0.0,251.26,1,1,474.29,0.8333,-1612.08,19614.28,-23942.7,7
341875,F,23.709787816564,0,1.0,Single / not married,Higher education,House / apartment,N,Y,135000.0,Working,3.4168377823408624,Laborers,Transport: type 2,Cash loans,192874.5,20380.5,166500.0,2.0,2.0,0.0,107950.5,51250.05,26703.45,0.0,0.0,0.0,1.0,13.0,133151.35499999998,122908.635,2.0,11.0,6.0,6.0,-10242.72,0.8461538461538461,0.923074609342128,2.0,1.0,0.0,160690.5,160690.5,10242.72,9360.0,,,,,,,,,,13.0,156.0,78.0,0.0,0.0,0.0,0.1509666666666666,0.37963,0.5,0.0,Tier_3,Salaried,2,0.4721178697449409,41935.41,610.08,0.0,7417.95,6031.99,3270.16,12080.78,71346.37,20380.5,43273.13,17835.8,0.1321,92865.77,13888.67,0.0,24706.68,31,0.3463,0.0,0.0,0.0,0.0,0,0,0.0,0.0,41230.46,7824.81,28876.54,0
389151,F,25.180013689253936,0,2.0,Civil marriage,Incomplete higher,Office apartment,Y,N,247500.0,Commercial associate,2.8254620123203287,Sales staff,Advertising,Cash loans,1095111.0,55759.5,1035000.0,2.0,1.0,1.0,1210500.0,691659.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2252909090909091,2.7945818181818183,,0.0,Tier_1,Other,1,0.7189375736632793,81577.97,25179.11,0.0,18380.49,18033.56,21643.15,19464.36,184278.64,55759.5,7461.86,3180.47,0.0129,104497.27,0.0,0.0,125233.34,205,0.6796,0.0,0.0,0.0,0.0,0,1,255.16,0.9167,-123.61,16672.85,-26816.61,6
373880,M,30.261464750171115,1,3.0,Married,Secondary / secondary special,House / apartment,Y,Y,225000.0,Working,,Laborers,Trade: type 7,Cash loans,906228.0,46399.5,810000.0,15.0,2.0,13.0,2852383.5,12739.5,0.0,0.0,0.0,0.0,0.0,29.0,468128.34,468128.34,0.0,29.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,380196.0,250656.0,30162.06,4500.0,767750.6699999999,767750.6699999999,1440000.0,196906.23,232783.065,40693.41,4.2652815,0.0,0.0,12.0,84.0,63.0,0.0,0.0,0.0,0.20622,0.05662,0.5714285714285714,0.0,Tier_3,Salaried,3,0.6661814013617962,104725.49,3280.19,5410.98,6601.98,16015.77,13856.41,9487.46,159378.28,46399.5,19222.22,9749.89,0.0433,53962.12,0.0,0.0,76424.56,114,0.4795,2022.98,28773.98,0.0,0.0,1,0,485.23,1.0,15164.81,13827.81,-8822.75,3
240905,M,32.95003422313484,0,1.0,Separated,Secondary / secondary special,House / apartment,N,N,202500.0,Commercial associate,,Security staff,Security,Cash loans,283500.0,22396.5,283500.0,4.0,4.0,0.0,2100060.0,534249.0,0.0,0.0,0.0,0.0,0.0,11.0,231286.59,231286.59,0.0,11.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,4.0,611887.5,574796.25,62323.74,13500.0,,,,,,,,,,13.0,161.0,141.5,0.0,0.0,0.0,0.1106,2.6382666666666665,0.375,0.0,Tier_2,Other,1,0.5631813984953152,62120.4,12378.43,0.0,6967.33,14652.36,8057.4,28031.76,132207.68,22396.5,47895.82,23887.0,0.118,337569.46,131193.71,0.0,67600.06,108,0.5113,6038.81,281032.8,3269.59,3111.26,0,1,246.65,0.9167,39601.49,19831.53,-5982.86,1
176115,F,50.86379192334018,0,2.0,Married,Higher education,House / apartment,N,Y,214555.5,Working,13.09514031485284,Managers,Kindergarten,Cash loans,873000.0,24138.0,873000.0,2.0,0.0,2.0,79105.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1629027.72,1696527.72,1.0,42.0,1.0,1.0,67500.0,0.9767441860465116,1.0414357589937144,10.0,3.0,7.0,10592028.0,8904528.0,264951.99,36396.0,,,,,,,,,,43.0,1333.5,1018.0,0.0,0.0,0.0,0.1125023595293525,0.0,0.3,0.0,Tier_2,Salaried,2,0.6043355687634218,80501.67,3452.39,0.0,7732.08,17149.49,9770.14,6278.11,124883.88,24138.0,65533.62,23609.25,0.11,582461.7,0.0,0.0,45947.76,98,0.3679,0.0,0.0,0.0,0.0,0,0,0.0,0.0,66602.31,10075.24,38394.08,0
238969,F,61.18822724161533,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,135000.0,Pensioner,,,XNA,Cash loans,781920.0,34573.5,675000.0,,,,,,,,,,,5.0,129565.935,129565.935,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,121095.0,121095.0,21667.545,13455.0,,,,,,,,,,6.0,35.0,20.0,0.0,0.0,0.0,0.2561,,1.0,,Tier_3,Other,3,0.5781426942955097,46442.25,1299.16,0.0,4672.75,10783.67,7251.61,12711.69,83161.13,34573.5,17265.37,11746.44,0.087,306844.1,0.0,0.0,30545.49,43,0.3673,0.0,0.0,2062.83,0.0,1,0,283.15,0.75,20292.3,16589.91,-2512.68,1
302961,F,67.26078028747433,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,126000.0,Pensioner,,,XNA,Cash loans,225000.0,23184.0,225000.0,4.0,1.0,3.0,1031089.5,172467.0,0.0,0.0,0.0,0.0,0.0,22.0,633252.96,626525.91,1.0,21.0,549.0,549.0,-6727.05,0.9545454545454546,0.98937699398989,2.0,2.0,0.0,511965.0,511965.0,22899.6,6885.0,,,,,,,,,,42.0,646.5,418.0,18.0,2734.0,0.0,0.184,1.3687857142857145,1.0,0.0,Tier_3,Other,3,0.6275587727921994,38889.63,805.28,0.0,14306.92,10740.29,5383.87,6519.3,76645.29,23184.0,26170.71,14424.83,0.1145,254049.11,53861.06,0.0,32125.27,38,0.4191,1519.04,4857.85,0.0,0.0,0,0,0.0,0.0,29946.1,16532.51,7934.14,0
358958,M,44.511978097193705,1,3.0,Married,Secondary / secondary special,House / apartment,Y,Y,157500.0,Working,8.626967830253252,Laborers,Self-employed,Cash loans,1350000.0,39604.5,1350000.0,,,,,,,,,,,18.0,148438.575,146259.81,2.0,16.0,221.0,221.0,-2178.765,0.8888888888888888,0.9853221105093468,2.0,2.0,0.0,131602.5,131602.5,21746.205,9000.0,,,,,,,,,,27.0,225.5,88.0,0.0,0.0,0.0,0.2514571428571429,,1.0,,Tier_2,Salaried,3,0.7249340107973774,64259.19,3118.06,11687.23,6536.04,16109.81,12466.77,7705.04,121882.14,39604.5,0.0,0.0,0.0,0.0,0.0,0.0,67787.6,64,0.5562,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-11858.56,14999.27,-45739.57,10
287536,F,31.20602327173169,0,1.0,Single / not married,Higher education,House / apartment,N,N,315000.0,Commercial associate,8.484599589322382,,Bank,Cash loans,269550.0,16285.5,225000.0,14.0,3.0,11.0,24576705.0,6996285.0,0.0,0.0,0.0,0.0,0.0,15.0,122836.455,122836.455,0.0,15.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,1463175.0,1463175.0,44667.585,28296.0,,,,,,,,,,16.0,342.0,229.5,0.0,0.0,0.0,0.0517,22.21042857142857,0.1666666666666666,0.0,Tier_1,Other,1,0.6737600521831757,108748.75,45796.1,0.0,12989.52,26232.73,10229.58,18187.44,222184.12,16285.5,76530.38,29524.6,0.0937,1259227.48,0.0,0.0,145878.59,230,0.6566,0.0,0.0,0.0,0.0,0,1,220.36,0.8333,68524.88,24268.96,14369.23,0
241737,F,42.7460643394935,0,2.0,Married,Secondary / secondary special,House / apartment,N,N,270000.0,Commercial associate,,Sales staff,Trade: type 7,Cash loans,545040.0,25407.0,450000.0,8.0,4.0,4.0,1679453.325,381080.07,480503.385,0.0,0.0,0.0,0.0,10.0,267392.25,267392.25,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,517500.0,517500.0,26739.225,0.0,,,,,,,,,,11.0,240.0,191.0,0.0,0.0,0.0,0.0941,1.4114076666666666,1.0,0.0,Tier_2,Other,3,0.676298539080048,91214.09,15342.32,0.0,13329.47,21533.86,15317.05,20172.4,176909.19,25407.0,67683.81,33687.51,0.1248,1111487.35,0.0,2164.85,69725.09,86,0.3941,8320.23,469381.62,0.0,0.0,0,0,0.0,0.0,60522.22,22717.85,27742.82,0
142801,M,42.98151950718686,1,3.0,Married,Higher education,House / apartment,N,Y,180000.0,Working,,Core staff,Self-employed,Cash loans,1042560.0,34587.0,900000.0,6.0,2.0,4.0,3828238.2,401400.0,0.0,0.0,0.0,0.0,0.0,12.0,1012458.96,946794.96,2.0,10.0,7.0,7.0,-65664.0,0.8333333333333334,0.9351440378383336,1.0,1.0,0.0,675000.0,675000.0,32832.0,0.0,,,,,,,,,,11.0,442.0,388.5,0.0,0.0,0.0,0.19215,2.23,1.0,0.0,Tier_3,Salaried,3,0.5899603135360949,63252.53,1596.23,11843.53,6445.45,11307.39,11747.72,6161.42,112354.27,34587.0,33058.73,15308.4,0.085,155628.8,0.0,947.51,39468.98,138,0.3513,0.0,0.0,0.0,914.62,0,1,309.82,0.8333,31686.34,18875.71,3801.11,0
137930,F,44.68993839835729,1,3.0,Civil marriage,Higher education,House / apartment,N,N,67500.0,State servant,18.65571526351814,Core staff,School,Cash loans,693301.5,30537.0,598500.0,1.0,0.0,1.0,185103.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47756.205,47756.205,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,135000.0,135000.0,6750.0,0.0,0.0,0.0,1035964.2857142856,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,6.0,0.0,0.0,0.0,0.4524,0.0,1.0,0.0,Tier_1,Salaried,4,0.8471973856952693,37647.48,3730.56,4553.65,2299.07,6618.02,2337.03,2687.92,59873.73,30537.0,0.0,0.0,0.0,0.0,0.0,0.0,37397.73,71,0.6246,0.0,0.0,0.0,0.0,1,0,157.24,1.0,-20381.76,3778.88,-26270.26,12
165707,F,62.98425735797399,0,1.0,Widow,Higher education,House / apartment,N,Y,171000.0,Pensioner,,,XNA,Cash loans,448056.0,16222.5,315000.0,5.0,3.0,2.0,1575454.5,627264.0,0.0,0.0,0.0,0.0,0.0,77.0,887343.75,758814.66,13.0,64.0,32.5,40.0,-128529.09,0.8311688311688312,0.8551529889064977,13.0,9.0,4.0,969714.0,847845.0,110793.7575,39105.0,,,,,,,,,,78.0,395.4666666666667,193.85,1.0,3.0,3.0,0.0948684210526315,3.668210526315789,0.6923076923076923,0.0,Tier_2,Other,1,0.5795201757294935,75676.99,2107.8,0.0,3871.84,7656.18,3375.99,7861.5,100550.3,16222.5,54227.2,29152.22,0.1705,603817.06,0.0,0.0,47231.26,49,0.4697,0.0,0.0,0.0,0.0,0,0,0.0,0.0,51339.97,15520.51,23798.19,0
162635,F,46.90759753593429,1,2.0,Separated,Secondary / secondary special,House / apartment,N,N,126000.0,State servant,20.640657084188916,,Military,Cash loans,288873.0,19435.5,238500.0,,,,,,,,,,,16.0,393721.56,393721.56,0.0,16.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,700470.0,592695.0,60036.795,54000.0,,,,,,,,,,16.0,151.0,96.5,0.0,0.0,0.0,0.15425,,0.4,,Tier_2,Salaried,2,0.5158403894245576,42164.42,6257.15,3336.31,3735.22,4177.74,5325.06,6179.02,71174.92,19435.5,35389.58,18284.11,0.1451,746603.73,282712.26,0.0,22617.2,33,0.3178,3088.91,23311.8,0.0,0.0,1,0,129.59,0.8333,32181.52,8250.38,16047.29,0
149913,M,53.804243668720055,0,2.0,Married,Incomplete higher,House / apartment,N,N,247500.0,Commercial associate,,Managers,Business Entity Type 3,Cash loans,1125000.0,32895.0,1125000.0,3.0,1.0,2.0,1385145.0,414072.0,0.0,0.0,0.0,0.0,0.0,3.0,19478.97,19478.97,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,18396.0,18396.0,4901.625,4603.5,,,,,,,,,,4.0,15.0,9.0,0.0,0.0,0.0,0.1329090909090909,1.6730181818181815,0.5,0.0,Tier_2,Other,1,0.6063722971817966,81937.43,18270.2,0.0,5442.86,16027.26,11615.6,33621.81,166915.16,32895.0,47689.84,35213.48,0.1423,549634.88,0.0,0.0,73147.27,227,0.4382,0.0,0.0,0.0,0.0,1,0,452.6,0.9167,36485.06,31005.24,-5492.27,2
176064,F,59.34565366187543,0,2.0,Married,Secondary / secondary special,House / apartment,N,N,81000.0,Pensioner,,,XNA,Cash loans,136287.0,8847.0,103500.0,1.0,0.0,1.0,44820.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,664863.525,485786.025,13.0,28.0,99.5,107.0,-179077.5,0.6829268292682927,0.7306552498875615,4.0,3.0,0.0,554004.0,554004.0,38474.82,0.0,0.0,0.0,1485000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,528.0,280.0,2.0,28.0,0.0,0.1092222222222222,0.0,0.75,0.0,Tier_3,Other,2,0.7605859355284469,23830.74,5360.03,0.0,11175.86,14420.82,3185.94,2810.37,60783.76,8847.0,11369.24,7901.46,0.0975,133749.37,0.0,0.0,24476.58,33,0.4027,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11221.04,7870.42,-125.73,1
233524,F,52.41615331964408,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,225000.0,Pensioner,,,XNA,Cash loans,281673.0,20160.0,261000.0,6.0,5.0,1.0,1394046.0,426663.0,0.0,0.0,0.0,0.0,0.0,5.0,62147.565,62147.565,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,119704.5,119704.5,12272.085,12033.0,,,,,,,,,,6.0,56.5,46.0,0.0,0.0,0.0,0.0896,1.89628,1.0,0.0,Tier_2,Other,2,0.6874839304551427,111256.59,2036.99,0.0,10105.14,19151.57,9165.99,8005.57,159721.85,20160.0,45118.15,16239.79,0.0722,348628.92,0.0,0.0,37835.65,122,0.2369,0.0,0.0,0.0,0.0,1,0,172.22,0.9167,44667.95,29253.86,-8328.71,1
216539,F,47.07460643394935,0,1.0,Separated,Secondary / secondary special,House / apartment,N,Y,108000.0,Working,,Laborers,Business Entity Type 2,Cash loans,315000.0,17086.5,315000.0,3.0,1.0,2.0,833809.5,104737.5,0.0,0.0,0.0,0.0,0.0,20.0,61500.19500000001,59604.39000000001,3.0,17.0,27.0,27.0,-1895.805,0.85,0.9691740001799994,2.0,2.0,0.0,60102.0,30051.0,6368.31,5487.75,,,,,,,,,,22.0,220.0,89.0,0.0,0.0,0.0,0.1582083333333333,0.9697916666666668,1.0,0.0,Tier_3,Salaried,1,0.5702135678239778,33745.23,950.76,0.0,8344.07,8648.69,3797.45,8081.89,63568.09,17086.5,27345.41,13559.97,0.1256,90358.01,0.0,0.0,24261.43,175,0.3817,0.0,0.0,0.0,943.28,0,0,0.0,0.0,26986.33,7419.85,15879.07,0
343339,F,36.4599589322382,0,2.0,Married,Secondary / secondary special,House / apartment,Y,Y,144000.0,Working,4.446269678302532,,Business Entity Type 3,Cash loans,127350.0,13842.0,112500.0,1.0,0.0,1.0,26973.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1098615.645,837801.0,26.0,28.0,146.0,260.0,-260814.645,0.5185185185185185,0.762597004523816,8.0,4.0,2.0,729499.5,534523.5,61372.8675,22684.5,,,,,,,,,,39.0,367.5,208.0,3.0,41.0,16.0,0.096125,0.0,0.5,0.0,Tier_2,Salaried,2,0.6167551586991653,46826.25,1566.74,0.0,5982.34,17293.46,11724.6,12624.86,96018.25,13842.0,34139.75,18305.98,0.1271,962432.64,0.0,1750.81,57229.63,75,0.596,3008.97,47186.65,0.0,0.0,1,0,235.52,0.6667,41718.48,8140.73,32131.91,0
314514,F,64.31211498973306,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,76500.0,Pensioner,,,XNA,Cash loans,50940.0,5089.5,45000.0,,,,,,,,,,,31.0,221165.73,211862.97,1.0,30.0,4.0,4.0,-9302.76,0.967741935483871,0.957937606337112,2.0,2.0,0.0,191169.0,191169.0,15814.215,0.0,,,,,,,,,,32.0,576.0,284.0,0.0,0.0,0.0,0.0665294117647058,,1.0,,Tier_1,Other,2,0.8140544076248117,31992.44,5130.37,0.0,6890.81,10196.61,4820.45,2683.57,61714.25,5089.5,9696.25,4774.54,0.0624,9212.53,0.0,0.0,44545.95,27,0.7218,0.0,0.0,0.0,694.29,1,1,288.0,0.8333,9372.95,10954.49,-9801.77,2
144954,F,44.580424366872,1,3.0,Married,Secondary / secondary special,House / apartment,N,Y,45000.0,Working,,Cleaning staff,Self-employed,Cash loans,254700.0,14350.5,225000.0,3.0,0.0,3.0,121077.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34946.775,34946.775,4.0,8.0,68.0,68.0,0.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,12.0,120.0,56.66666666666667,0.0,0.0,0.0,0.3189,0.0,,0.0,Tier_2,Salaried,3,0.6888461405026078,17030.03,638.84,3691.9,5305.92,2705.61,1625.78,5403.74,36401.82,14350.5,0.0,0.0,0.0,0.0,0.0,0.0,26739.05,31,0.7346,0.0,0.0,0.0,0.0,0,1,101.04,0.8333,-4056.3,2859.73,-10896.53,11
398971,M,54.652977412731005,0,2.0,Married,Secondary / secondary special,House / apartment,Y,Y,180000.0,Working,2.891170431211499,Drivers,Self-employed,Cash loans,450000.0,24412.5,450000.0,1.0,0.0,1.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,452979.0,317369.385,14.0,19.0,141.5,159.0,-135609.61500000002,0.5757575757575758,0.700627148278397,3.0,2.0,1.0,302116.5,302116.5,28714.68,26194.5,,,,,,,,,,26.0,276.0,129.5,3.0,60.0,0.0,0.135625,0.0,0.6666666666666666,0.0,Tier_3,Salaried,2,0.5860190407863224,66276.24,1464.57,0.0,4273.39,11599.7,11517.07,7768.28,102899.25,24412.5,52688.25,23577.39,0.131,428953.62,0.0,0.0,36034.11,60,0.3502,6020.87,374778.09,0.0,3028.18,0,0,0.0,0.0,51492.68,8736.93,35307.38,0
208233,M,36.59137577002053,0,2.0,Married,Secondary / secondary special,House / apartment,N,N,337500.0,Commercial associate,6.86652977412731,Drivers,Self-employed,Cash loans,720000.0,30505.5,720000.0,9.0,5.0,4.0,1823080.5,1013526.0,7301.565,0.0,0.0,0.0,0.0,22.0,341738.19,312897.42000000004,1.0,21.0,19.0,19.0,-28840.77,0.9545454545454546,0.9156056570674762,7.0,6.0,0.0,475807.5,366574.5,69363.765,20547.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,132.0,73.66666666666667,1.0,13.0,0.0,0.0903866666666666,3.00304,0.8571428571428571,0.0,Tier_2,Other,2,0.7303551929067232,135118.77,24979.78,0.0,25761.74,21469.45,21417.09,23429.15,252175.98,30505.5,54818.52,15483.46,0.0459,145236.28,0.0,0.0,126166.7,275,0.5003,0.0,0.0,0.0,0.0,0,1,743.48,1.0,51675.29,44908.61,-21147.06,2
403499,M,29.87542778918549,0,1.0,Single / not married,Higher education,House / apartment,Y,N,135000.0,Working,,Laborers,Self-employed,Cash loans,450000.0,29430.0,450000.0,3.0,1.0,2.0,412086.78,189413.82,0.0,0.0,0.0,0.0,0.0,17.0,266437.935,266437.935,1.0,16.0,1.0,1.0,0.0,0.9411764705882352,1.0,2.0,2.0,0.0,190120.5,190120.5,24191.235,1795.5,,,,,,,,,,20.0,177.5,88.5,0.0,0.0,0.0,0.218,1.4030653333333334,1.0,0.0,Tier_1,Salaried,1,0.6377166236489886,36400.66,14153.93,0.0,3128.28,18191.22,8400.41,9253.15,89527.65,29430.0,16042.35,7750.59,0.0574,26879.9,0.0,952.82,59417.08,231,0.6637,0.0,0.0,0.0,0.0,1,0,250.88,1.0,18400.2,7840.35,940.37,0
387189,M,27.263518138261464,2,4.0,Married,Secondary / secondary special,House / apartment,Y,Y,202500.0,Commercial associate,6.234086242299795,Laborers,Construction,Cash loans,396850.5,19300.5,279000.0,3.0,2.0,1.0,422572.5,356242.5,0.0,0.0,0.0,0.0,0.0,86.0,648614.0700000001,648614.0700000001,0.0,86.0,0.0,0.0,0.0,1.0,1.0,12.0,11.0,1.0,1321452.0,1256661.0,102197.685,27463.35,0.0,0.0,9945000.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,640.6666666666666,335.3333333333333,0.0,0.0,0.0,0.0953111111111111,1.7592222222222222,0.9166666666666666,0.0,Tier_3,Other,4,0.6171675685984868,49959.29,3080.81,31130.9,5328.5,19723.55,15753.39,22838.58,147815.02,19300.5,35384.48,16736.01,0.0826,73413.78,0.0,0.0,67281.75,560,0.4552,0.0,0.0,0.0,0.0,0,0,0.0,0.0,32556.2,30754.8,-19882.35,2
128689,F,35.80561259411362,1,3.0,Civil marriage,Higher education,House / apartment,Y,Y,315000.0,Working,,,Insurance,Cash loans,1125000.0,33025.5,1125000.0,6.0,2.0,4.0,14636115.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,360627.12,360627.12,2.0,19.0,2.0,2.0,0.0,0.9047619047619048,1.0,3.0,3.0,0.0,299520.0,228033.0,26088.097500000003,23620.5,,,,,,,,,,25.0,196.0,117.0,0.0,0.0,0.0,0.1048428571428571,0.0,1.0,0.0,Tier_3,Salaried,3,0.5485936139112502,116536.22,2445.01,11601.55,8557.46,22796.75,10870.0,46120.06,218927.05,33025.5,63047.45,29282.08,0.093,732549.89,0.0,0.0,84777.74,130,0.3872,0.0,0.0,0.0,0.0,1,1,1539.06,1.0,56078.57,16070.32,23272.03,0
113731,M,34.2258726899384,1,3.0,Married,Higher education,House / apartment,N,Y,135000.0,Working,,Laborers,Self-employed,Revolving loans,180000.0,9000.0,180000.0,6.0,2.0,4.0,518093.82,185040.0,173250.0,0.0,0.0,0.0,0.0,13.0,144867.73500000002,121901.355,2.0,11.0,7.0,7.0,-22966.38,0.8461538461538461,0.8414665625855198,2.0,2.0,0.0,148599.0,148599.0,18553.14,8095.5,,,,,,,,,,13.0,123.0,68.5,1.0,1.0,1.0,0.0666666666666666,1.3706666666666667,1.0,0.0,Tier_1,Salaried,4,0.695690045435608,63310.92,2811.56,6262.97,3121.7,12797.69,5613.31,13533.65,107451.8,9000.0,18548.2,7963.36,0.059,70213.96,16344.83,0.0,46955.7,48,0.437,1147.28,59096.55,0.0,0.0,1,0,202.8,0.9167,20579.92,9573.04,3980.75,0
236006,M,35.35934291581109,0,2.0,Married,Secondary / secondary special,House / apartment,Y,Y,112500.0,Commercial associate,3.058179329226557,Sales staff,Business Entity Type 3,Cash loans,178213.5,13918.5,144000.0,3.0,2.0,1.0,1100334.06,708516.0,0.0,0.0,0.0,0.0,0.0,16.0,143420.04,143420.04,0.0,16.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,131805.0,131805.0,12302.685,0.0,,,,,,,,,,19.0,180.0,94.5,0.0,0.0,0.0,0.12372,6.29792,1.0,0.0,Tier_1,Other,2,0.729259601127122,47844.6,2923.47,0.0,5155.41,11318.37,5562.24,8343.82,81147.91,13918.5,17433.59,7721.4,0.0686,210971.14,77330.09,0.0,40676.24,81,0.5013,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18683.74,14430.63,-4876.13,2
303808,F,61.40451745379877,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,360000.0,Pensioner,,,XNA,Cash loans,1147500.0,77125.5,1147500.0,2.0,0.0,2.0,145719.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2024043.705,2249652.51,4.0,52.0,4.0,4.0,225608.805,0.9285714285714286,1.1114643939963738,5.0,5.0,0.0,2275276.5,2275276.5,157340.025,5309.37,,,,,,,,,,55.0,575.0,367.0,0.0,0.0,0.0,0.2142375,0.0,1.0,0.0,Tier_3,Other,2,0.5810361587172945,143968.57,3938.35,0.0,13545.59,17441.55,15221.2,17468.06,211583.32,77125.5,71291.18,35783.98,0.0994,476822.29,75273.95,0.0,57100.81,54,0.2699,0.0,0.0,2313.55,0.0,1,0,252.35,0.8333,78850.23,29083.31,11608.64,0
